x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
534.187,540.815,371.132,670.298,296.633,315.710,114.506,281.977,563.179,421.739,315.450,65.591,177.667,149.483,527.503,86.919,171.802,609.305,nan,nan
535.093,539.640,371.442,670.161,296.019,315.385,114.467,282.247,563.059,421.779,316.636,69.194,177.462,149.434,527.482,86.784,171.676,607.748,nan,nan
535.641,538.285,372.041,670.716,296.371,315.744,115.344,282.676,563.411,421.244,315.195,69.092,177.634,148.276,527.912,84.573,171.108,607.131,nan,nan
536.302,537.296,372.051,670.165,297.345,316.383,115.389,283.087,564.526,420.575,315.356,67.801,177.801,148.594,529.029,79.323,171.319,607.753,nan,nan
538.176,539.715,372.076,669.555,297.210,316.101,114.746,282.962,560.741,426.729,316.524,68.521,177.765,148.772,530.273,78.403,171.291,607.309,nan,nan
539.760,538.835,372.123,669.392,296.421,316.098,114.587,283.194,555.293,424.006,316.497,66.864,177.761,148.349,531.646,75.486,171.050,606.553,nan,nan
545.102,530.975,372.488,669.317,296.389,316.140,114.345,283.070,549.198,421.774,316.677,65.650,177.817,148.243,532.568,75.139,170.959,605.772,nan,nan
550.409,529.806,372.843,669.475,296.156,316.183,114.796,283.075,547.006,420.375,317.712,67.564,177.868,148.269,534.085,75.691,170.829,605.329,nan,nan
554.132,524.294,372.462,668.672,295.772,315.974,114.048,283.016,546.113,418.559,317.634,66.464,177.868,148.269,534.614,74.417,170.828,605.227,nan,nan
556.795,523.590,373.491,668.245,295.512,315.777,113.697,283.082,545.423,417.724,318.011,67.794,177.732,148.466,534.424,71.973,170.997,605.375,nan,nan
559.023,521.897,377.546,670.561,295.724,316.212,113.686,283.283,545.248,416.697,318.492,68.032,177.732,148.466,534.930,73.675,170.820,604.922,nan,nan
560.363,521.726,380.824,671.374,294.691,315.807,113.420,283.272,545.126,415.724,318.536,68.076,177.288,149.349,535.501,73.128,170.774,604.735,nan,nan
561.523,520.773,380.950,669.498,294.682,315.357,115.983,283.564,545.418,414.701,318.583,67.603,176.715,149.120,535.668,72.818,170.762,604.671,nan,nan
562.551,520.141,382.568,669.414,290.875,314.155,114.027,283.042,535.027,408.977,319.083,68.323,177.047,147.444,535.870,72.405,170.814,604.577,nan,nan
563.112,520.759,382.938,669.020,290.327,314.285,111.298,282.253,528.091,402.015,319.280,68.815,177.441,147.322,536.310,73.352,170.737,604.069,nan,nan
564.029,520.290,383.610,668.599,292.120,315.550,110.679,282.020,527.752,397.366,319.374,68.464,177.616,146.082,537.928,73.684,170.768,603.879,nan,nan
564.734,519.542,383.717,668.208,290.195,315.054,109.503,282.028,527.237,392.942,319.714,69.069,nan,nan,539.622,70.370,170.772,604.038,nan,nan
565.344,519.660,383.763,667.537,288.585,314.394,107.914,281.326,527.091,389.629,319.700,68.950,nan,nan,542.162,65.142,170.773,603.855,nan,nan
565.872,519.203,384.530,667.688,290.620,315.361,108.487,282.049,524.734,386.483,319.865,69.239,nan,nan,545.005,63.069,170.808,603.921,nan,nan
565.926,519.415,384.443,667.492,289.752,315.214,106.918,282.069,522.861,384.247,320.099,69.760,nan,nan,546.558,62.008,170.661,603.528,nan,nan
566.542,520.225,384.464,666.630,290.435,315.608,105.951,281.603,522.935,382.881,320.245,69.764,nan,nan,547.223,62.328,170.920,604.114,nan,nan
566.861,522.786,384.948,667.085,290.616,315.895,106.528,281.591,522.739,381.056,320.316,70.006,177.738,146.256,548.077,61.942,169.438,603.034,nan,nan
571.443,517.453,385.020,666.464,290.611,315.882,107.404,282.604,522.685,380.313,320.342,69.539,nan,nan,548.284,62.245,167.868,599.924,nan,nan
575.373,520.698,385.483,666.301,290.143,315.979,106.862,282.253,521.883,379.387,320.433,69.844,nan,nan,549.211,61.380,166.764,597.329,nan,nan
583.558,517.176,385.606,666.486,290.170,315.910,107.337,282.982,522.737,378.747,320.583,69.988,177.702,145.322,549.432,61.668,164.362,593.438,nan,nan
587.874,516.781,385.251,665.582,289.764,315.909,106.994,283.030,523.118,378.757,321.072,71.763,177.761,145.987,549.908,62.195,163.660,591.854,nan,nan
591.456,517.189,385.679,665.552,290.722,316.136,107.488,283.468,522.794,377.736,320.913,71.031,177.244,147.166,550.266,61.570,161.859,588.906,nan,nan
594.130,515.591,391.045,666.231,290.752,316.232,107.516,283.477,523.503,377.594,322.345,74.242,175.267,144.836,550.766,61.390,161.423,588.460,nan,nan
594.822,517.701,393.039,665.737,289.787,316.189,107.489,283.770,523.196,376.795,327.648,68.312,175.741,143.288,550.724,62.181,161.178,587.668,nan,nan
595.697,518.070,400.215,668.675,289.537,316.269,107.376,283.837,522.462,376.451,331.104,58.338,175.414,143.342,551.093,61.543,160.433,586.585,nan,nan
596.639,518.179,399.355,666.639,289.856,316.450,108.983,285.266,522.766,376.040,333.345,56.635,174.972,141.847,551.223,61.801,160.812,586.595,nan,nan
597.625,518.124,397.126,663.409,290.432,316.729,108.182,287.221,522.214,375.563,336.115,54.270,175.376,141.884,551.156,63.180,159.510,584.953,nan,nan
597.616,518.849,396.558,662.459,290.688,316.724,106.094,287.737,522.167,375.283,336.673,55.286,175.447,142.953,553.039,63.914,159.502,584.646,nan,nan
598.914,518.520,398.229,662.713,290.658,314.512,101.394,288.050,523.167,375.001,337.649,54.437,175.306,142.576,557.787,58.616,159.293,584.172,nan,nan
599.431,518.493,398.498,662.225,290.450,314.624,98.060,287.618,524.912,374.428,338.070,54.816,175.042,142.523,561.541,52.863,159.429,584.369,nan,nan
599.857,518.489,398.217,661.556,290.472,313.970,95.412,288.241,526.131,373.914,338.394,54.958,175.462,143.164,565.454,51.810,158.892,583.323,nan,nan
600.687,518.282,398.167,661.193,291.505,314.537,94.263,288.788,524.779,372.032,338.991,55.021,175.495,143.042,568.012,51.832,158.782,583.198,nan,nan
601.030,518.385,398.584,661.038,291.967,314.967,93.535,289.501,524.999,371.219,338.765,55.692,175.269,143.477,570.095,50.866,158.690,583.121,nan,nan
601.038,518.821,399.041,660.935,291.338,314.067,93.315,289.886,524.957,370.813,339.958,54.231,175.471,144.176,570.194,51.566,158.245,582.291,nan,nan
601.952,518.218,399.843,660.842,291.159,313.956,92.835,290.270,524.960,370.407,339.898,55.242,175.247,143.766,570.540,52.200,158.355,582.401,nan,nan
602.818,516.842,399.503,660.489,291.097,313.699,90.655,290.373,523.801,370.478,340.637,54.169,175.193,144.043,572.116,50.884,158.069,581.963,nan,nan
602.324,518.669,398.964,660.179,291.097,313.699,90.999,290.637,524.885,369.637,340.667,54.736,175.109,144.034,572.022,51.613,158.140,581.959,nan,nan
602.381,518.978,400.024,660.505,291.250,313.930,90.827,291.011,525.702,369.176,340.598,55.306,175.229,144.373,572.943,50.869,158.052,581.845,nan,nan
602.397,518.994,399.395,659.862,291.242,313.856,90.996,291.395,526.225,369.272,341.011,54.541,175.113,143.907,573.419,50.706,157.904,581.563,nan,nan
603.164,518.610,399.252,659.361,291.342,313.961,90.935,291.764,527.372,368.826,341.270,54.308,175.188,144.214,574.049,50.705,157.834,581.585,nan,nan
603.328,518.779,399.253,659.292,291.328,313.908,90.689,291.943,526.795,368.624,342.122,53.421,174.947,145.468,573.307,51.453,157.667,581.247,nan,nan
603.376,519.009,399.590,659.150,291.547,314.160,90.771,292.164,527.512,368.503,341.758,54.337,173.993,141.371,574.349,50.614,157.856,581.269,nan,nan
603.560,519.053,400.468,659.752,292.106,315.115,90.790,292.488,527.335,368.513,341.322,55.311,173.189,137.749,574.346,50.864,157.874,581.228,nan,nan
602.965,519.962,401.333,658.386,292.122,314.913,90.454,292.712,528.584,368.074,342.367,55.799,173.455,136.781,574.284,51.188,157.847,581.097,nan,nan
599.849,520.252,402.441,658.494,292.067,315.010,89.894,292.865,526.535,373.175,348.854,58.672,173.537,135.792,574.115,51.473,157.712,580.706,nan,nan
596.404,520.226,402.307,657.408,292.128,314.973,90.130,293.034,523.714,379.635,356.844,58.129,173.372,136.622,574.213,51.906,157.717,580.762,nan,nan
593.247,519.372,403.051,657.186,293.128,316.338,90.697,293.309,527.215,383.669,364.375,57.979,173.546,136.753,574.619,51.436,157.869,580.820,nan,nan
590.381,520.030,403.272,656.750,294.185,315.858,90.533,293.756,526.704,387.566,370.501,57.965,173.944,135.663,573.680,52.119,157.263,580.651,nan,nan
588.171,519.538,403.675,656.733,295.740,314.473,90.047,293.683,528.298,390.259,376.912,57.651,173.990,135.699,575.243,50.738,156.542,582.594,nan,nan
586.657,519.515,402.758,656.025,295.259,313.250,91.263,293.808,528.488,391.860,378.627,57.751,173.990,135.699,575.575,50.570,152.611,582.938,nan,nan
585.717,519.795,403.395,656.087,295.367,312.590,91.960,293.552,529.733,392.271,381.522,57.699,173.990,135.699,575.573,50.608,152.754,581.892,nan,nan
585.369,520.310,403.171,655.424,294.959,306.524,89.429,292.940,530.390,392.206,385.701,57.806,173.990,135.699,575.832,50.656,151.452,578.984,nan,nan
584.485,520.547,403.192,655.423,295.350,305.772,90.249,293.308,529.917,393.279,386.981,57.884,173.990,135.699,574.626,52.492,149.462,577.321,nan,nan
584.820,521.545,403.113,654.937,295.915,303.434,88.600,292.728,530.724,393.111,386.889,57.774,173.990,135.699,571.464,55.856,148.557,575.613,nan,nan
584.732,522.096,403.071,654.373,296.181,304.853,88.217,292.633,530.727,393.469,390.420,58.076,173.990,135.699,566.732,55.598,145.901,573.004,nan,nan
584.918,522.496,403.584,654.706,296.938,303.326,87.994,292.673,532.827,393.654,388.713,58.578,173.916,135.829,565.718,57.172,145.760,572.762,nan,nan
583.764,521.597,402.998,654.049,297.150,303.920,88.131,292.945,533.827,404.446,390.033,58.922,173.932,135.813,565.075,56.515,146.283,573.135,nan,nan
584.424,522.688,403.043,653.996,297.275,305.408,88.515,292.996,534.267,407.735,390.199,59.433,173.905,134.582,563.963,57.089,145.477,572.249,nan,nan
584.449,522.974,403.399,654.050,297.507,303.858,90.321,293.401,535.337,412.461,389.613,59.766,173.732,133.398,563.943,57.697,145.123,571.986,nan,nan
583.892,522.683,403.743,653.402,297.487,303.670,89.454,293.279,536.587,414.679,390.873,59.722,173.877,129.269,563.261,58.227,144.760,571.447,nan,nan
584.108,523.020,405.031,650.348,297.478,304.327,89.673,293.360,537.800,416.047,387.265,59.874,173.837,128.570,563.687,58.457,144.812,571.271,nan,nan
584.087,523.117,413.189,648.472,297.546,304.371,90.150,293.457,537.846,416.576,386.952,59.890,174.100,126.752,563.720,58.618,144.627,571.033,nan,nan
584.296,523.432,422.120,648.510,297.718,303.318,89.572,293.519,538.624,417.878,388.177,59.878,174.153,126.194,564.402,60.151,144.780,571.271,nan,nan
584.491,523.974,423.938,645.486,297.506,305.595,88.805,293.277,538.654,419.159,386.748,60.007,174.312,126.936,564.110,59.724,144.792,571.252,nan,nan
584.741,524.389,425.299,644.305,297.494,305.507,88.551,293.316,539.565,418.473,386.795,59.939,174.312,126.936,564.584,60.755,144.948,571.244,nan,nan
584.897,524.361,424.470,643.238,297.519,305.286,89.132,293.634,539.026,417.981,386.795,59.939,174.312,126.936,564.756,61.227,144.836,571.199,nan,nan
584.700,524.215,423.323,641.664,297.557,305.333,89.551,293.768,539.195,417.727,386.845,59.944,174.312,126.936,565.110,61.815,144.787,571.088,nan,nan
584.675,524.768,427.495,641.874,297.548,305.623,88.051,293.587,540.216,419.078,387.556,59.954,174.312,126.936,566.599,63.632,144.787,571.088,nan,nan
583.225,526.420,421.611,640.495,297.487,306.401,89.180,293.723,540.368,419.016,387.710,59.833,174.312,126.936,565.524,63.623,144.787,571.088,nan,nan
570.890,524.388,421.461,640.343,297.529,306.968,88.689,294.091,540.422,418.338,385.422,62.370,174.312,126.936,563.059,57.873,144.787,571.088,nan,nan
565.820,522.949,422.221,639.542,297.809,308.544,94.803,296.635,540.636,418.147,383.512,61.621,174.312,126.936,562.362,57.789,144.786,571.055,nan,nan
563.008,524.359,424.943,639.110,297.549,307.389,95.560,297.193,540.446,418.194,381.399,60.260,174.312,126.936,561.618,56.731,144.853,571.554,nan,nan
563.288,525.103,423.241,638.690,298.966,306.875,96.936,295.767,540.336,418.179,381.384,58.025,174.312,126.936,561.521,57.233,146.168,571.416,nan,nan
560.479,523.485,422.122,638.624,299.677,306.448,97.433,294.309,540.451,418.979,381.521,55.571,174.312,126.936,561.531,57.611,144.907,568.754,nan,nan
560.715,523.655,424.583,638.046,300.346,303.208,97.306,292.561,540.396,418.368,380.802,55.855,174.312,126.936,561.695,58.431,141.261,565.788,nan,nan
560.683,523.710,424.045,637.773,301.632,306.200,97.697,294.626,540.454,419.031,380.635,57.027,174.312,126.936,562.065,58.480,139.614,563.451,nan,nan
562.908,525.941,422.257,637.568,301.602,302.787,97.678,292.299,540.403,418.717,380.578,57.235,174.312,126.936,562.180,59.605,136.443,560.506,nan,nan
562.657,525.915,422.131,637.417,302.899,304.266,97.562,292.202,540.429,418.945,380.823,56.495,174.263,126.583,562.153,59.564,135.713,558.534,nan,nan
562.411,525.897,424.314,637.011,302.955,304.623,97.044,292.302,540.432,418.741,379.925,58.056,174.350,126.947,562.009,59.403,133.643,556.798,nan,nan
562.851,526.160,422.243,636.773,302.961,304.090,97.336,292.583,540.296,417.073,380.447,58.022,175.086,126.924,562.768,60.296,132.196,554.888,nan,nan
562.567,526.065,421.868,636.822,303.257,304.483,97.522,293.978,540.279,417.479,380.393,58.510,174.970,120.819,563.173,61.027,132.873,556.203,nan,nan
562.947,526.332,424.045,636.436,304.139,304.873,97.545,294.304,540.310,417.220,380.444,57.652,175.985,115.403,563.188,61.446,132.856,555.785,nan,nan
562.762,526.321,427.420,633.905,304.035,304.251,97.762,294.762,540.320,416.778,380.667,56.654,176.570,110.729,563.396,61.692,132.298,555.013,nan,nan
562.559,526.272,429.052,630.914,304.021,304.286,97.704,295.148,540.402,417.856,380.725,57.629,176.665,107.777,563.132,61.583,131.689,554.671,nan,nan
562.588,526.325,434.614,627.571,303.794,304.277,97.874,295.913,540.398,416.556,380.833,56.625,177.577,104.433,565.804,62.910,131.527,554.294,nan,nan
563.486,526.552,433.815,625.936,303.708,304.069,97.616,296.171,540.398,416.556,380.524,56.793,177.736,103.622,568.479,56.881,131.858,555.002,nan,nan
560.510,526.449,434.092,623.926,304.093,304.939,98.471,298.002,540.789,414.913,380.968,56.175,177.242,104.104,570.227,51.585,131.652,554.597,nan,nan
558.206,527.536,429.940,623.196,304.085,304.642,99.024,299.609,540.789,414.913,380.908,56.677,177.232,103.173,572.369,51.769,131.773,554.528,nan,nan
553.420,530.385,430.676,622.025,304.170,306.480,98.921,296.149,541.022,415.995,380.960,56.258,177.182,103.015,573.246,51.044,131.458,554.135,nan,nan
544.765,532.275,431.061,620.921,304.378,305.432,98.385,293.479,543.640,413.074,380.923,56.453,177.350,101.794,573.845,52.128,131.058,553.677,nan,nan
540.769,535.849,430.095,620.740,304.238,305.124,99.313,294.110,549.524,424.652,380.934,56.492,177.582,101.193,574.629,49.876,130.427,553.046,nan,nan
536.702,539.219,430.378,620.134,304.294,305.346,99.191,292.727,556.901,429.442,385.790,57.958,177.592,99.882,575.299,50.063,130.482,553.220,nan,nan
534.946,541.805,430.467,619.480,304.383,305.669,99.096,293.092,561.637,431.515,406.671,70.541,177.622,99.504,575.267,51.927,130.325,552.927,nan,nan
533.299,543.016,430.125,619.056,305.009,305.726,99.434,293.643,564.546,432.111,407.875,76.154,177.193,100.602,575.557,51.098,130.100,552.519,nan,nan
532.131,544.738,430.342,618.579,305.034,306.024,99.402,292.913,566.894,433.126,398.222,68.300,177.457,99.171,575.839,51.307,130.767,553.436,nan,nan
532.058,545.304,429.793,618.279,305.939,307.538,99.363,292.750,567.746,433.399,383.954,61.229,177.013,101.783,576.202,51.220,130.754,553.358,nan,nan
531.577,546.195,430.866,617.560,309.081,307.678,99.541,293.314,568.943,433.414,375.660,61.265,177.198,100.402,576.390,51.942,130.834,553.362,nan,nan
530.406,547.309,430.866,616.976,310.373,306.363,100.032,294.123,569.937,434.317,370.056,62.011,176.984,101.186,576.474,54.945,130.834,553.362,nan,nan
529.583,547.904,431.024,616.611,313.277,304.024,100.131,294.588,570.292,433.983,367.388,63.125,177.022,101.659,581.008,55.135,130.475,552.953,nan,nan
530.377,548.861,430.472,616.524,316.365,300.819,100.133,294.575,570.501,433.999,364.412,61.877,177.164,99.425,587.271,50.000,130.716,553.062,nan,nan
528.676,548.927,429.684,616.544,318.010,299.740,99.972,295.069,571.453,434.391,363.315,62.216,177.108,99.152,592.860,47.181,130.716,553.062,nan,nan
529.767,550.007,431.136,615.757,320.777,297.159,101.254,295.149,571.691,434.567,362.434,62.850,177.145,99.266,597.232,45.547,130.329,552.855,nan,nan
531.294,550.510,429.654,615.942,321.143,296.807,101.831,293.864,572.048,434.687,361.892,62.979,177.371,98.337,596.145,48.074,130.329,552.855,nan,nan
523.586,557.386,430.118,615.549,322.562,295.551,101.517,292.107,572.346,434.588,361.471,63.908,178.224,99.803,598.340,47.483,130.329,552.855,nan,nan
524.131,564.747,430.428,614.956,323.617,294.707,102.294,289.842,571.593,432.714,360.824,64.333,178.467,100.431,599.621,47.074,130.329,552.855,nan,nan
519.580,571.874,430.055,615.044,324.163,294.351,102.857,291.134,575.365,432.372,360.763,64.948,178.880,99.497,600.609,47.208,130.329,552.855,nan,nan
519.128,576.321,430.539,614.663,324.420,294.498,103.259,291.690,580.140,436.874,360.118,65.174,178.541,99.069,600.017,47.793,130.329,552.855,nan,nan
518.740,579.061,429.664,614.673,325.325,293.909,103.473,290.967,586.068,438.758,360.218,66.762,179.430,97.442,600.477,47.783,130.329,552.855,nan,nan
518.314,581.829,429.112,614.970,325.552,293.775,103.751,290.890,588.354,438.484,360.237,67.246,177.819,99.247,600.952,47.618,130.042,552.028,nan,nan
517.877,583.830,429.872,618.439,326.043,293.222,103.835,290.473,592.594,439.667,359.971,67.738,177.667,98.448,601.476,47.643,132.119,550.942,nan,nan
517.163,585.880,431.396,619.286,327.481,292.446,103.931,290.019,593.673,439.220,360.273,68.631,177.675,98.406,601.836,47.743,133.269,544.948,nan,nan
517.979,586.536,431.830,619.949,327.904,291.959,104.140,290.756,595.582,439.077,359.583,68.287,177.425,98.983,601.562,48.071,132.646,539.023,nan,nan
517.816,587.448,431.486,621.027,328.566,291.628,104.132,290.639,596.285,439.526,359.637,69.353,177.468,98.548,601.642,48.075,132.190,535.729,nan,nan
517.682,588.578,430.629,620.537,328.700,291.876,104.053,290.485,596.771,438.806,359.704,69.634,177.575,98.205,602.136,48.183,131.661,534.868,nan,nan
518.308,589.047,431.082,621.093,329.193,291.556,104.140,290.774,597.720,439.183,359.500,69.851,177.550,98.085,602.273,48.175,nan,nan,nan,nan
517.763,590.031,431.077,621.198,329.047,291.643,104.450,290.695,597.695,438.846,360.270,69.985,176.954,98.521,602.872,47.939,131.163,534.361,nan,nan
517.761,590.780,429.743,620.346,329.027,291.710,104.408,290.543,597.764,438.990,368.076,70.215,176.796,98.823,603.016,48.011,131.268,535.227,nan,nan
518.387,590.727,430.098,620.560,328.379,292.123,104.789,292.771,598.583,439.335,373.606,67.045,176.583,99.117,603.344,48.096,131.395,535.658,nan,nan
517.907,591.654,429.779,620.614,328.808,291.953,105.685,292.712,598.291,439.234,378.058,65.565,176.598,99.070,603.217,48.164,131.287,535.453,nan,nan
518.300,591.246,429.430,620.301,328.611,292.399,104.301,290.355,598.459,439.545,380.910,66.793,176.598,99.070,603.503,47.960,131.287,535.453,nan,nan
521.133,589.978,428.838,619.903,329.313,291.923,104.819,289.264,598.308,439.240,381.316,67.883,176.486,99.467,603.727,47.860,131.361,535.792,nan,nan
517.275,598.265,428.916,619.879,329.217,291.929,103.873,285.983,599.015,439.792,383.416,67.550,176.420,99.337,603.313,48.199,131.543,536.117,nan,nan
519.356,601.265,429.423,620.328,328.814,292.495,104.098,286.923,599.250,439.687,383.532,68.617,176.264,99.495,604.294,47.854,131.509,535.833,nan,nan
517.561,608.980,428.841,619.929,328.746,292.708,104.075,287.187,598.833,438.776,384.403,68.430,176.369,99.219,604.246,47.916,131.336,535.669,nan,nan
518.503,612.863,428.394,619.418,329.684,290.750,104.425,287.715,597.269,436.949,384.759,68.570,175.642,99.341,604.316,48.080,131.677,536.267,nan,nan
519.819,613.144,427.978,618.925,331.581,289.544,104.455,287.883,596.228,437.327,385.058,68.764,173.554,98.863,602.665,49.168,131.153,534.825,nan,nan
519.909,614.423,427.882,619.043,332.239,290.452,104.667,288.466,595.297,437.830,385.092,69.051,174.823,95.928,603.694,50.958,131.153,534.825,nan,nan
520.437,615.079,427.758,618.941,333.713,290.169,104.550,288.578,594.002,437.144,385.811,69.182,175.918,94.691,608.029,51.887,132.149,536.760,nan,nan
521.043,614.627,427.755,619.155,334.226,290.843,104.441,288.702,593.000,437.767,385.811,69.182,175.929,91.216,611.815,50.195,131.912,536.102,nan,nan
520.692,616.619,427.545,618.776,335.068,291.328,104.513,288.748,592.604,435.973,385.980,69.182,176.167,89.550,613.780,50.683,127.838,536.434,nan,nan
520.937,616.531,427.165,618.307,336.003,290.726,104.826,289.514,592.198,435.531,386.011,69.490,175.905,88.266,616.739,51.375,124.304,534.969,nan,nan
520.722,617.600,426.877,617.925,336.251,291.332,104.619,289.512,591.599,435.654,386.147,69.490,175.886,87.888,619.912,52.173,122.226,533.716,nan,nan
521.497,616.960,427.322,618.373,336.454,291.745,104.653,289.524,591.241,435.712,386.259,69.474,175.655,88.228,618.593,53.216,117.687,532.679,nan,nan
520.789,618.517,427.080,618.228,336.973,290.984,104.725,289.754,591.036,435.600,385.747,69.782,175.463,88.371,619.883,52.816,117.339,533.420,nan,nan
521.525,618.332,426.799,617.791,337.330,291.183,104.998,290.327,590.881,434.757,386.345,69.738,175.645,87.724,619.426,53.447,115.768,533.370,nan,nan
521.886,617.577,426.382,617.301,336.952,292.048,104.641,289.857,590.875,433.610,386.345,69.738,175.663,87.940,619.800,53.572,114.179,532.701,nan,nan
521.602,619.091,426.898,617.669,337.667,291.222,105.220,291.129,590.282,434.995,386.403,69.592,175.683,87.550,619.107,53.751,114.176,533.150,nan,nan
521.470,619.607,426.426,617.233,337.594,291.642,105.212,290.959,590.627,433.653,386.390,69.647,175.492,87.496,619.348,53.947,113.939,533.002,nan,nan
521.865,619.224,426.073,616.898,337.658,292.216,105.351,291.329,589.782,432.746,386.271,69.826,175.492,87.496,619.861,53.918,113.944,533.107,nan,nan
521.717,619.771,426.222,617.139,338.106,291.709,105.203,291.372,582.008,433.416,386.561,69.788,175.570,87.701,619.435,53.987,114.114,533.155,nan,nan
522.060,619.304,425.774,616.660,337.903,292.289,105.259,291.700,577.006,433.004,385.817,70.293,175.246,88.211,619.456,54.183,113.534,533.346,nan,nan
522.070,619.413,426.021,616.902,337.753,292.984,105.391,291.819,570.922,433.555,385.817,70.293,175.246,88.211,619.290,54.266,113.534,533.346,nan,nan
521.696,620.268,426.103,616.856,338.075,292.694,105.277,291.598,566.860,430.109,385.913,70.106,175.246,88.211,619.257,54.759,113.886,533.199,nan,nan
521.894,619.850,426.004,616.704,338.119,292.519,105.561,291.876,564.401,428.659,385.307,70.991,175.246,88.211,619.699,54.441,113.936,533.243,nan,nan
522.515,619.863,425.614,616.236,337.118,292.858,105.540,291.909,561.638,427.837,383.033,66.523,175.328,87.837,619.053,54.754,114.029,533.299,nan,nan
522.546,619.898,425.816,616.430,336.734,292.552,105.754,292.364,560.653,426.603,382.096,66.744,175.332,87.837,619.240,54.948,114.017,533.322,nan,nan
522.505,620.442,425.807,616.371,337.950,291.602,105.877,292.702,559.978,425.950,379.881,64.262,175.560,87.785,619.208,55.015,114.062,533.335,nan,nan
525.132,617.714,425.334,615.815,337.878,292.674,105.932,292.917,559.237,425.220,378.000,63.504,175.540,87.790,619.208,55.015,113.818,533.269,nan,nan
523.469,625.242,424.885,615.329,338.491,292.170,105.953,292.882,558.963,424.310,377.551,63.743,175.540,87.790,619.208,55.015,114.075,533.428,nan,nan
527.184,631.673,425.678,616.054,338.536,293.389,106.257,293.344,558.159,424.086,376.342,61.632,175.588,87.722,618.991,55.098,113.284,533.311,nan,nan
531.712,632.361,423.936,614.298,338.583,292.252,106.227,293.575,559.554,422.206,376.443,62.612,175.372,87.716,619.133,55.166,114.337,533.388,nan,nan
534.065,637.459,423.185,615.124,339.245,293.493,106.581,294.217,557.933,422.712,376.542,63.983,175.258,88.280,619.232,55.193,109.793,534.116,nan,nan
535.713,640.017,419.940,617.291,339.336,293.496,106.790,294.549,556.012,420.997,375.847,62.760,175.051,88.231,618.452,55.494,106.536,533.889,nan,nan
537.690,641.541,419.795,621.447,339.025,292.875,106.507,293.998,546.922,418.741,375.931,63.125,175.115,88.985,614.630,57.756,103.715,533.983,nan,nan
538.624,643.297,418.681,627.536,339.016,292.844,107.010,294.810,538.307,414.249,375.655,62.821,175.265,91.066,610.833,54.657,100.845,534.978,nan,nan
539.794,642.246,417.736,629.468,338.990,292.287,107.574,295.814,538.250,410.542,375.865,63.973,176.213,90.778,608.330,53.745,99.553,535.437,nan,nan
540.867,645.848,417.549,631.556,339.355,294.087,107.468,297.945,534.402,406.867,375.806,64.386,174.751,90.026,608.188,54.347,99.385,535.639,nan,nan
545.208,650.472,416.592,634.211,339.332,294.290,105.594,299.589,533.884,404.809,375.775,65.063,175.060,89.533,607.329,54.822,97.542,536.061,nan,nan
549.730,660.224,416.549,635.629,339.642,294.011,104.116,300.738,532.833,403.111,376.025,65.056,175.985,88.790,607.285,54.959,95.706,536.509,nan,nan
554.355,663.413,416.940,633.943,339.436,294.722,100.382,300.835,532.188,402.007,375.473,64.637,177.395,87.093,606.615,52.311,96.098,536.642,nan,nan
557.566,665.077,416.720,635.005,339.996,293.679,97.684,301.718,529.940,401.103,375.490,64.546,177.821,86.615,606.616,53.881,96.707,536.506,nan,nan
559.316,665.505,415.943,636.850,339.357,294.430,96.259,302.556,528.850,400.406,375.473,65.327,177.359,86.768,606.636,54.195,96.007,536.543,nan,nan
